"Date
Time",,"Report
Number",County,,City,,,,Agency,,"Weather
Lighting",,Roadway,"Contributing
Circumstances",,"Injury
Severity",Citation,,Sobriety,,
"2/5/2021
5:55:00 PM",,EB05359,Pierce,,Tacoma,,,,State Patrol,,"Clear
Dark - Unknown Lighting",,"Interchange Ramp
Curve & Level
Blacktop
Sand/Mud/Dirt",None,,,Unknown,,,,
"2/5/2021
5:55:00 PM",,EB05359,Pierce,,Tacoma,,,,State Patrol,,"Clear
Dark - Unknown Lighting",,"Interchange Ramp
Curve & Level
Blacktop
Sand/Mud/Dirt",Follow Too Closely,,,Yes,,,,
"2/5/2021
7:23:00 PM",,EB03816,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Dark-Street Lights On",,"Center-Two Way Left Turn Lane
Straight & Level
Concrete
Dry",Other Contributing Circ Not Listed,,,Yes,,,,
"2/5/2021
7:23:00 PM",,EB03816,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Dark-Street Lights On",,"Center-Two Way Left Turn Lane
Straight & Level
Concrete
Dry",None,,,Unknown,,,,
"2/5/2021
7:25:00 PM",,EB08546,Pierce,,Tacoma,,,,State Patrol,,"Clear
Dark-Street Lights On",,"Two Way - Divided, with Barrier
Straight & Level
Blacktop
Dry","Under Influence of Alcohol, Did Not Grant RW to Vehicle",,,Yes,,,,
"2/5/2021
7:25:00 PM",,EB08546,Pierce,,Tacoma,,,,State Patrol,,"Clear
Dark-Street Lights On",,"Two Way - Divided, with Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/5/2021
8:00:00 PM",,EB03815,Pierce,,Tacoma,,,,Municipal/City Police,,"Overcast
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/5/2021
8:00:00 PM",,EB03815,Pierce,,Tacoma,,,,Municipal/City Police,,"Overcast
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",Unknown Distraction,,,Unknown,,,,
"2/5/2021
8:02:00 PM",,EB03931,Pierce,,Tacoma,,,,Municipal/City Police,,"Partly Cloudy
Dark-Street Lights On",,"Other
Straight & Level
Dry",Other Contributing Circ Not Listed,,,Unknown,,,,
"2/5/2021
8:02:00 PM",,EB03931,Pierce,,Tacoma,,,,Municipal/City Police,,"Partly Cloudy
Dark-Street Lights On",,"Other
Straight & Level
Blacktop
Dry",Operating Recklessly or Aggressively,,,Unknown,,,,
"2/5/2021
9:22:00 PM",,EB04011,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Grade
Blacktop
Wet",None,,,Unknown,,,,
"2/5/2021
9:22:00 PM",,EB04011,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Grade
Blacktop
Wet",Did Not Grant RW to Vehicle,,,Unknown,,,,
"2/5/2021
10:25:00 PM",,EB07254,Pierce,,Tacoma,,,,State Patrol,,"Clear
Dark-Street Lights On",,"Two Way - Divided, with Barrier
Straight & Level
Concrete
Dry",None,,,Unknown,,,,
"2/5/2021
10:25:00 PM",,EB07254,Pierce,,Tacoma,,,,State Patrol,,"Clear
Dark-Street Lights On",,"Two Way - Divided, with Barrier
Straight & Level
Concrete
Dry",Other Contributing Circ Not Listed,,,Unknown,,,,
"2/6/2021
3:48:00 AM",,EB04089,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Grade
Blacktop
Wet",Other Contributing Circ Not Listed,,,Yes,,,,
"2/6/2021
3:48:00 AM",,EB04089,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Grade
Wet",Other Contributing Circ Not Listed,,,Unknown,,,,
"2/6/2021
8:49:00 AM",,EB03878,Pierce,,Tacoma,,,,Municipal/City Police,,"Raining
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/6/2021
8:49:00 AM",,EB03878,Pierce,,Tacoma,,,,Municipal/City Police,,"Raining
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",Did Not Grant RW to Vehicle,,,Yes,,,,
"2/6/2021
11:38:00 AM",,EB06360,Pierce,,Tacoma,,,,State Patrol,,"Overcast
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Concrete
Dry",Follow Too Closely,,,Yes,,,,
"2/6/2021
11:38:00 AM",,EB06360,Pierce,,Tacoma,,,,State Patrol,,"Overcast
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Concrete
Dry",None,,,Unknown,,,,
"2/6/2021
11:54:00 AM",,EB03926,Pierce,,Tacoma,,,,Municipal/City Police,,"Raining
Daylight",,"Center-Two Way Left Turn Lane
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/6/2021
11:54:00 AM",,EB03926,Pierce,,Tacoma,,,,Municipal/City Police,,"Raining
Daylight",,"Center-Two Way Left Turn Lane
Straight & Level
Blacktop
Dry",Exceeding Stated Speed Limit,,,Unknown,,,,
"2/6/2021
12:09:00 PM",,EB06358,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Two Way - Divided, with Barrier
Curve & Level
Blacktop
Sand/Mud/Dirt","Improper Turn/Merge, Exceeding Reas. Safe Speed, Follow Too Closely",,,Yes,,,,
"2/6/2021
12:09:00 PM",,EB06358,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Two Way - Divided, with Barrier
Curve & Level
Blacktop
Sand/Mud/Dirt",Follow Too Closely,,,Unknown,,,,
"2/6/2021
12:10:00 PM",,EB03971,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Center-Two Way Left Turn Lane
Straight & Level
Concrete
Dry",Follow Too Closely,,,Unknown,,,,
"2/6/2021
12:10:00 PM",,EB03971,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Center-Two Way Left Turn Lane
Straight & Level
Concrete
Dry",None,,,Unknown,,,,
"2/6/2021
12:23:00 PM",,EB04111,Pierce,,Tacoma,,,,State Patrol,,"Overcast
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Blacktop
Dry","Under Influence of Alcohol, Under Influence of Drugs",,,Yes,,,,
"2/6/2021
12:43:00 PM",,EB06357,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Interchange Ramp
Curve & Level
Concrete
Sand/Mud/Dirt",None,,,Unknown,,,,
"2/6/2021
12:43:00 PM",,EB06357,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Interchange Ramp
Curve & Level
Concrete
Sand/Mud/Dirt",Did Not Grant RW to Vehicle,,,Yes,,,,
"2/6/2021
12:43:00 PM",,EB06357,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Two Way - Divided, with Barrier
Curve & Level
Concrete
Sand/Mud/Dirt",None,,,Unknown,,,,
"2/6/2021
1:21:00 PM",,EB06359,Pierce,,Tacoma,,,,State Patrol,,"Overcast
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Blacktop
Dry",Follow Too Closely,,,Yes,,,,
"2/6/2021
1:21:00 PM",,EB06359,Pierce,,Tacoma,,,,State Patrol,,"Overcast
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/6/2021
1:30:00 PM",,EB04113,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/6/2021
1:30:00 PM",,EB04113,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",Eating or Drinking,,,Yes,,,,
"2/6/2021
2:11:00 PM",,EB04006,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",Did Not Grant RW to Vehicle,,,Yes,,,,
"2/6/2021
2:11:00 PM",,EB04006,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",None,,,Yes,,,,
"2/6/2021
3:58:00 PM",,EB06524,Pierce,,Tacoma,,,,State Patrol,,"Overcast
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",Exceeding Reas. Safe Speed,,,Unknown,,,,
"2/6/2021
6:10:00 PM",,EB03963,Pierce,,Tacoma,,,,County Sheriff,,"Clear
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",Improper Turn/Merge,,,Unknown,,,,
"2/6/2021
6:10:00 PM",,EB03963,Pierce,,Tacoma,,,,County Sheriff,,"Clear
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/6/2021
9:09:00 PM",,EB04003,Pierce,,Tacoma,,,,Municipal/City Police,,"Partly Cloudy
Dark-Street Lights On",,"Two Way - Undivided
Straight & Grade
Blacktop
Wet",None,,,Unknown,,,,
"2/6/2021
9:09:00 PM",,EB04003,Pierce,,Tacoma,,,,Municipal/City Police,,"Partly Cloudy
Dark-Street Lights On",,"Two Way - Undivided
Straight & Grade
Blacktop
Wet",Did Not Grant RW to Vehicle,,,Unknown,,,,
"2/7/2021
1:15:00 AM",,EB04012,Pierce,,Tacoma,,,,Municipal/City Police,,"Partly Cloudy
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",Apparently Asleep or Fatigued,,,Yes,,,,
"2/7/2021
2:58:00 AM",,EB04196,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Dark-Street Lights On",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",Apparently Asleep or Fatigued,,,Yes,,,,
"2/7/2021
10:10:00 AM",,EB04047,Pierce,,Tacoma,,,,Municipal/City Police,,"Raining
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",Other Contributing Circ Not Listed,,,Unknown,,,,
"2/7/2021
10:10:00 AM",,EB04047,Pierce,,Tacoma,,,,Municipal/City Police,,"Raining
Daylight",,"Two Way - Undivided
Straight & Level
Dry",Other Contributing Circ Not Listed,,,Unknown,,,,
"2/7/2021
10:16:00 AM",,EB04252,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Undivided
Straight & Level
Concrete
Dry",Other Distractions,,,Yes,,,,
"2/7/2021
10:16:00 AM",,EB04252,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Undivided
Straight & Level
Gravel
Dry",None,,,Unknown,,,,
"2/7/2021
2:50:00 PM",,EB04043,Pierce,,Tacoma,,,,County Sheriff,,"Partly Cloudy
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/7/2021
2:50:00 PM",,EB04043,Pierce,,Tacoma,,,,County Sheriff,,"Partly Cloudy
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",Did Not Grant RW to Vehicle,,,Unknown,,,,
"2/7/2021
2:55:00 PM",,EB06334,Pierce,,Tacoma,,,,State Patrol,,"Overcast
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Concrete
Dry",None,,,Unknown,,,,
"2/7/2021
2:55:00 PM",,EB06334,Pierce,,Tacoma,,,,State Patrol,,"Overcast
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Concrete
Dry","Exceeding Reas. Safe Speed, Follow Too Closely",,,Unknown,,,,
"2/7/2021
5:30:00 PM",,EB04105,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Dusk",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/7/2021
7:00:00 PM",,EB04275,Pierce,,Tacoma,,,,State Patrol,,"Overcast
Dark-No Street Lights",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",Follow Too Closely,,,Yes,,,,
"2/7/2021
7:00:00 PM",,EB04275,Pierce,,Tacoma,,,,State Patrol,,"Overcast
Dark-No Street Lights",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/7/2021
8:00:00 PM",,EB04439,Pierce,,Tacoma,,,,Municipal/City Police,,"Unknown
Unknown",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/7/2021
8:22:00 PM",,EB05729,Pierce,,Tacoma,,,,Municipal/City Police,,"Partly Cloudy
Dark-Street Lights On",,"Other
Straight & Grade
Dirt
Wet",Operating Recklessly or Aggressively,,,Unknown,,,,
"2/7/2021
8:50:00 PM",,EB04413,Pierce,,Tacoma,,,,County Sheriff,,"Clear
Dark-Street Lights On",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",Other Contributing Circ Not Listed,,,Unknown,,,,
"2/7/2021
9:33:00 PM",,EB04304,Pierce,,Tacoma,,,,State Patrol,,"Overcast
Dark-No Street Lights",,"Two Way - Divided, with Barrier
Straight & Level
Blacktop
Dry","Under Influence of Alcohol, Exceeding Reas. Safe Speed",,,Yes,,,,
"2/8/2021
5:41:00 AM",,EB06336,Pierce,,Tacoma,,,,State Patrol,,"Clear
Dark-Street Lights On",,"Two Way - Divided, with Barrier
Straight & Level
Concrete
Dry",None,,,Unknown,,,,
"2/8/2021
5:41:00 AM",,EB06336,Pierce,,Tacoma,,,,State Patrol,,"Clear
Dark-Street Lights On",,"Two Way - Divided, with Barrier
Straight & Level
Concrete
Dry",Follow Too Closely,,,Yes,,,,
"2/8/2021
7:30:00 AM",,EB06362,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",Did Not Grant RW to Vehicle,,,Yes,,,,
"2/8/2021
7:30:00 AM",,EB06362,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/8/2021
8:20:00 AM",,EB04332,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"One Way
Straight & Level
Blacktop
Dry",Follow Too Closely,,,Unknown,,,,
"2/8/2021
8:20:00 AM",,EB04332,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"One Way
Straight & Level
Blacktop
Dry",Other Contributing Circ Not Listed,,,Unknown,,,,
"2/8/2021
8:50:00 AM",,EB05473,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/8/2021
10:57:00 AM",,EB04519,Pierce,,Tacoma,,,,Municipal/City Police,,"Partly Cloudy
Daylight",,"Two Way - Undivided
Curve & Level
Concrete
Sand/Mud/Dirt",None,,,Unknown,,,,
"2/8/2021
10:57:00 AM",,EB04519,Pierce,,Tacoma,,,,Municipal/City Police,,"Partly Cloudy
Daylight",,"Two Way - Undivided
Curve & Level
Concrete
Sand/Mud/Dirt",Improper Turn/Merge,,,Unknown,,,,
"2/8/2021
12:10:00 PM",,EB07991,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/8/2021
12:10:00 PM",,EB07991,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",Did Not Grant RW to Vehicle,,,Yes,,,,
"2/8/2021
2:14:00 PM",,EB04800,Pierce,,Tacoma,,,,County Sheriff,,"Clear
Daylight",,"Two Way - Undivided
Curve & Grade
Blacktop
Oil",None,,,Unknown,,,,
"2/8/2021
2:14:00 PM",,EB04800,Pierce,,Tacoma,,,,County Sheriff,,"Clear
Daylight",,"Two Way - Undivided
Curve & Grade
Blacktop
Oil","Under Influence of Alcohol, Improper Turn/Merge",,,Unknown,,,,
"2/8/2021
2:30:00 PM",,EB04510,Pierce,,Tacoma,,,,County Sheriff,,"Partly Cloudy
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/8/2021
2:30:00 PM",,EB04510,Pierce,,Tacoma,,,,County Sheriff,,"Partly Cloudy
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",Did Not Grant RW to Vehicle,,,Unknown,,,,
"2/8/2021
4:17:00 PM",,EB04498,Pierce,,Tacoma,,,,Municipal/City Police,,"Partly Cloudy
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",Other Contributing Circ Not Listed,,,Unknown,,,,
"2/8/2021
4:17:00 PM",,EB04498,Pierce,,Tacoma,,,,Municipal/City Police,,"Partly Cloudy
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/8/2021
5:07:00 PM",,EB04559,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Concrete
Dry",None,,,Unknown,,,,
"2/8/2021
5:07:00 PM",,EB04559,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Concrete
Dry",Disregard Traffic Sign and Signals,,,Yes,,,,
"2/8/2021
6:38:00 PM",,EB04785,Pierce,,Tacoma,,,,County Sheriff,,"Overcast
Dark-Street Lights On",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/8/2021
7:15:00 PM",,EB04561,Pierce,,Tacoma,,,,Municipal/City Police,,"Partly Cloudy
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",Operating Recklessly or Aggressively,,,Yes,,,,
"2/8/2021
11:10:00 PM",,EB04563,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Dark-Street Lights On",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",Unknown Distraction,,,Unknown,,,,
"2/8/2021
11:10:00 PM",,EB04563,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Dark-Street Lights On",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/9/2021
1:48:00 AM",,EB06428,Pierce,,Tacoma,,,,State Patrol,,"Clear
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry","Other Contributing Circ Not Listed, Operating Recklessly or Aggressively",,,Yes,,,,
"2/9/2021
9:56:00 AM",,EB05540,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Alley
Straight & Level
Blacktop
Dry",Did Not Grant RW to Vehicle,,,Yes,,,,
"2/9/2021
9:56:00 AM",,EB05540,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/9/2021
11:21:00 AM",,EB05538,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Undivided
Straight & Grade
Blacktop
Wet",Other Contributing Circ Not Listed,,,Unknown,,,,
"2/9/2021
11:21:00 AM",,EB05538,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Undivided
Straight & Grade
Blacktop
Wet",None,,,Unknown,,,,
"2/9/2021
11:25:00 AM",,EB04744,Pierce,,Tacoma,,,,Municipal/City Police,,"Partly Cloudy
Daylight",,"Two Way - Divided, no Barrier
Straight & Grade
Blacktop
Wet",None,,,Unknown,,,,
"2/9/2021
11:25:00 AM",,EB04744,Pierce,,Tacoma,,,,Municipal/City Police,,"Partly Cloudy
Daylight",,"Two Way - Divided, no Barrier
Straight & Grade
Blacktop
Wet",Disregard Traffic Sign and Signals,,,Yes,,,,
"2/9/2021
1:40:00 PM",,EB07313,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/9/2021
1:40:00 PM",,EB07313,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Blacktop
Dry",Unknown Distraction,,,Unknown,,,,
"2/9/2021
2:15:00 PM",,EB07345,Pierce,,Tacoma,,,,County Sheriff,,"Clear
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Yes,,,,
"2/9/2021
2:15:00 PM",,EB07345,Pierce,,Tacoma,,,,County Sheriff,,"Clear
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/9/2021
3:01:00 PM",,EB04823,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",Did Not Grant RW to Vehicle,,,Yes,,,,
"2/9/2021
3:01:00 PM",,EB04823,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/9/2021
3:40:00 PM",,EB05047,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",Follow Too Closely,,,Yes,,,,
"2/9/2021
3:40:00 PM",,EB05047,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/9/2021
3:57:00 PM",,EB05537,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/9/2021
3:57:00 PM",,EB05537,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",Distracted by Adjusting Vehicle Cntrls,,,Unknown,,,,
"2/9/2021
4:01:00 PM",,EB06690,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Blacktop
Dry",Follow Too Closely,,,Yes,,,,
"2/9/2021
4:01:00 PM",,EB06690,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/9/2021
4:02:00 PM",,EB04857,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Concrete
Dry",Did Not Grant RW to Vehicle,,,Yes,,,,
"2/9/2021
4:02:00 PM",,EB04857,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Concrete
Dry",None,,,Unknown,,,,
"2/9/2021
5:15:00 PM",,EB04873,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Dark-Street Lights On",,"Two Way - Undivided
Straight & Level
Concrete
Dry",None,,,Unknown,,,,
"2/9/2021
5:15:00 PM",,EB04873,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Dark-Street Lights On",,"Two Way - Undivided
Straight & Level
Concrete
Dry",Improper Turn/Merge,,,Yes,,,,
"2/9/2021
5:25:00 PM",,EB08199,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Interchange Ramp
Straight & Grade
Concrete
Wet",Exceeding Reas. Safe Speed,,,Yes,,,,
"2/9/2021
5:25:00 PM",,EB08199,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Interchange Ramp
Straight & Grade
Concrete
Wet",None,,,Unknown,,,,
"2/9/2021
6:21:00 PM",,EB05035,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Level
Concrete
Dry",None,,,Unknown,,,,
"2/9/2021
6:21:00 PM",,EB05035,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Level
Concrete
Dry",Other Contributing Circ Not Listed,,,Unknown,,,,
"2/9/2021
7:01:00 PM",,EB07900,Pierce,,Tacoma,,,,State Patrol,,"Clear
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",Improper Turn/Merge,,,Unknown,,,,
"2/9/2021
11:41:00 PM",,EB04878,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Curve & Level
Blacktop
Sand/Mud/Dirt",Exceeding Stated Speed Limit,,,Yes,,,,
"2/9/2021
11:41:00 PM",,EB04878,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Curve & Level
Blacktop
Sand/Mud/Dirt",Other Contributing Circ Not Listed,,,Unknown,,,,
"2/10/2021
8:24:00 AM",,EB05536,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Other
Straight & Level
Blacktop
Dry",Other Contributing Circ Not Listed,,,Unknown,,,,
"2/10/2021
8:35:00 AM",,EB05535,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",Other Contributing Circ Not Listed,,,Unknown,,,,
"2/10/2021
8:35:00 AM",,EB05535,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/10/2021
9:09:00 AM",,EB05061,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Undivided
Straight & Grade
Concrete
Wet",Improper Backing,,,Unknown,,,,
"2/10/2021
9:09:00 AM",,EB05061,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Undivided
Straight & Grade
Concrete
Wet",None,,,Yes,,,,
"2/10/2021
9:25:00 AM",,EB05569,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",Improper U-Turn,,,Yes,,,,
"2/10/2021
9:25:00 AM",,EB05569,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/10/2021
9:50:00 AM",,EB07343,Pierce,,Tacoma,,,,County Sheriff,,"Clear
Daylight",,"Other
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/10/2021
9:50:00 AM",,EB07343,Pierce,,Tacoma,,,,County Sheriff,,"Clear
Daylight",,"Other
Straight & Level
Blacktop
Dry",Improper Backing,,,Yes,,,,
"2/10/2021
9:58:00 AM",,EB06788,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/10/2021
9:58:00 AM",,EB06788,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/10/2021
12:40:00 PM",,EB06401,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",Disregard Traffic Sign and Signals,,,Unknown,,,,
"2/10/2021
12:40:00 PM",,EB06401,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/10/2021
2:20:00 PM",,EB05104,Pierce,,Tacoma,,,,Municipal/City Police,,"Partly Cloudy
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
